################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.5325740529290007E-02 a       299     0    20     1    14
 -1.0155300960696276E+00 a       300     0    20     1    15
 -1.7345630356374778E-01 a       301     0    21     1     1
 -8.0531567371506418E-01 a       302     0    21     1     2
  6.9529715296422778E-01 a       303     0    21     1     3
 -1.7791499286352823E+00 a       304     0    21     1     4
 -2.2765240302259734E-01 a       305     0    21     1     5
 -3.8725414458124380E-01 a       306     0    21     1     6
 -3.8620897521671738E-01 a       307     0    21     1     7
  7.2360521096754921E-02 a       308     0    21     1     8
 -6.7336176442771145E-01 a       309     0    21     1     9
 -3.7599682847688021E-01 a       310     0    21     1    10
  7.7335641877776706E-01 a       311     0    21     1    11
  1.6616985158251996E+00 a       312     0    21     1    12
  1.1265025882985737E+00 a       313     0    21     1    13
  8.3330767267703984E-02 a       314     0    21     1    14
 -1.0362502651305883E+00 a       315     0    21     1    15
 -9.4702355148394302E-01 a       316     0    22     1     1
 -1.6555090999470951E-01 a       317     0    22     1     2
 -5.8241023821057425E-01 a       318     0    22     1     3
  1.5664406023933632E+00 a       319     0    22     1     4
 -2.0091452746738780E+00 a       320     0    22     1     5
 -3.7882262571233399E-01 a       321     0    22     1     6
  1.1341879266160748E+00 a       322     0    22     1     7
  1.0105692509965971E+00 a       323     0    22     1     8
  6.2736618592703436E-02 a       324     0    22     1     9
 -9.4808904766197577E-01 a       325     0    22     1    10
  1.8660248405204318E+00 a       326     0    22     1    11
  2.5976135271970796E-01 a       327     0    22     1    12
 -6.6291130612050908E-01 a       328     0    22     1    13
 -1.5290831616973690E+00 a       329     0    22     1    14
  1.8197449147038100E-01 a       330     0    22     1    15
 -1.7000891056997838E-01 a       331     0    23     1     1
  2.2221833987760550E-01 a       332     0    23     1     2
  4.7005905320167407E-01 a       333     0    23     1     3
  4.4396414830526287E-01 a       334     0    23     1     4
 -3.7608210463202835E-01 a       335     0    23     1     5
 -2.9857146044779009E-01 a       336     0    23     1     6
 -8.0761976113223721E-01 a       337     0    23     1     7
 -1.8925114313624861E-01 a       338     0    23     1     8
  7.3325457729882093E-01 a       339     0    23     1     9
 -1.1228697259694065E+00 a       340     0    23     1    10
 -4.9887589347106043E-01 a       341     0    23     1    11
 -7.7665822187547209E-02 a       342     0    23     1    12
 -5.8982115424227421E-01 a       343     0    23     1    13
  2.1835215693411358E-01 a       344     0    23     1    14
 -1.1541626347358716E-02 a       345     0    23     1    15
  1.4558176661175756E-01 a       346     0    24     1     1
 -3.9121052365181519E-01 a       347     0    24     1     2
 -7.9229194375796375E-01 a       348     0    24     1     3
 -2.5300569549747931E-01 a       349     0    24     1     4
 -4.7297150823986056E-01 a       350     0    24     1     5
  4.7927706570549738E-01 a       351     0    24     1     6
  8.8772526104481075E-01 a       352     0    24     1     7
 -6.2988244318401854E-01 a       353     0    24     1     8
  4.7582800209237375E-01 a       354     0    24     1     9
 -8.1344476249001385E-01 a       355     0    24     1    10
  9.9982728380143171E-01 a       356     0    24     1    11
  9.2176332546108841E-01 a       357     0    24     1    12
 -3.8619232907078249E-01 a       358     0    24     1    13
  1.4931184508571657E-01 a       359     0    24     1    14
 -4.2202970902954684E-01 a       360     0    24     1    15
  1.9126035055430364E+00 a       361     0    25     1     1
 -7.1058730623936250E-02 a       362     0    25     1     2
 -1.2540761932592820E-01 a       363     0    25     1     3
 -5.6466518129870036E-01 a       364     0    25     1     4
  1.2297890561796059E+00 a       365     0    25     1     5
  7.1855250116288116E-01 a       366     0    25     1     6
 -6.7132589614070293E-01 a       367     0    25     1     7
 -1.9384210141214347E-01 a       368     0    25     1     8
  4.3506560752281892E-01 a       369     0    25     1     9
 -5.0553751197326913E-01 a       370     0    25     1    10
 -1.2407141645476032E+00 a       371     0    25     1    11
  9.0990783240372269E-02 a       372     0    25     1    12
  4.3399664082287842E-01 a       373     0    25     1    13
 -4.0730756972852300E-01 a       374     0    25     1    14
  8.2113316327037700E-01 a       375     0    25     1    15
  1.0732623095804601E+00 a       376     0    26     1     1
  9.5494230709193162E-01 a       377     0    26     1     2
  3.9595525935573650E-01 a       378     0    26     1     3
 -6.3134279289156048E-01 a       379     0    26     1     4
 -2.1827919149067254E-01 a       380     0    26     1     5
 -1.0408869600397408E-01 a       381     0    26     1     6
 -3.8582971296133256E-01 a       382     0    26     1     7
  1.6628454816597632E-01 a       383     0    26     1     8
 -1.3009895724522300E+00 a       384     0    26     1     9
  1.0888471501642973E+00 a       385     0    26     1    10
  4.9589120732080960E-01 a       386     0    26     1    11
  9.6611089443099152E-01 a       387     0    26     1    12
 -6.8556047171993480E-03 a       388     0    26     1    13
 -5.3588367891899669E-01 a       389     0    26     1    14
  5.3310351585719173E-01 a       390     0    26     1    15
 -3.6750203180867974E-01 a       391     0    27     1     1
  1.0000757208058467E-01 a       392     0    27     1     2
 -3.5017705846126140E-01 a       393     0    27     1     3
  2.1368827535766841E-01 a       394     0    27     1     4
  1.0467984273278872E+00 a       395     0    27     1     5
 -1.0760944661142503E-02 a       396     0    27     1     6
  2.9906828900052651E-01 a       397     0    27     1     7
 -1.1773520854085864E-01 a       398     0    27     1     8
 -5.2310310982455921E-01 a       399     0    27     1     9
  1.1315005079495060E+00 a       400     0    27     1    10
  2.0068711266204298E-01 a       401     0    27     1    11
 -4.3368103895325122E-01 a       402     0    27     1    12
 -1.9423664820954173E-01 a       403     0    27     1    13
  6.6146305877926970E-02 a       404     0    27     1    14
 -5.0586448950863105E-01 a       405     0    27     1    15
 -1.5207534619885001E+00 a       406     0    28     1     1
  2.0638204532929072E-01 a       407     0    28     1     2
  2.8682991901904586E-01 a       408     0    28     1     3
  3.4613474206064854E-01 a       409     0    28     1     4
 -3.7887815285408371E-03 a       410     0    28     1     5
 -1.1936104067427951E-01 a       411     0    28     1     6
 -1.5139139211031241E+00 a       412     0    28     1     7
 -1.2634425914471809E-01 a       413     0    28     1     8
  1.3367153527384665E+00 a       414     0    28     1     9
  3.7051859596969927E-01 a       415     0    28     1    10
 -6.7928317227096568E-01 a       416     0    28     1    11
